Ticket ID,Customer Age,Customer Gender,Product Purchased,Date of Purchase,Ticket Type,Ticket Status,Ticket Priority,Ticket Channel,First Response Time,Time to Resolution,Customer Satisfaction Rating,Time Since Purchase
3917,1.3712264935125877,2,34,2020-07-31,4,0,0,1,2023-06-01 05:40:35,2023-06-01 14:36:35,0,0.867935018763509
3918,-1.7016310756918522,1,14,2020-02-10,3,0,3,0,2023-06-01 11:14:36,2023-06-01 03:07:36,0,1.8618589979967324
3919,0.782806958984078,2,2,2020-04-20,1,1,1,0,,2023-06-01 11:17:48,0,0.006919478613797977
3920,0.25976737273651374,1,29,2020-09-25,0,0,3,2,2023-06-01 16:58:39,2023-06-01 06:18:39,1,0.5443318627340874
3921,1.5673663383554244,2,11,2021-07-18,1,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
3922,-0.5247920066348326,0,41,2021-02-18,2,2,3,0,2023-06-01 19:38:41,2023-06-01 11:17:48,1,-0.2993477940569046
3923,-0.8516917480395603,2,17,2020-08-23,1,2,2,2,2023-06-01 10:42:42,2023-06-01 11:17:48,1,0.7350265796799965
3924,0.3251473210174593,0,33,2021-06-25,2,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
3925,1.1750866486697513,1,15,2020-07-01,1,2,3,3,2023-06-01 07:36:45,2023-06-01 11:17:48,0,1.0412938523506992
3926,1.501986390074479,2,7,2021-01-12,3,2,2,0,2023-06-01 22:27:47,2023-06-01 11:17:48,1,-0.08553856596603676
3927,-1.5708711791299612,2,28,2020-08-15,4,0,0,3,2023-06-01 05:47:48,2023-06-01 11:36:48,1,0.7812556019699138
3928,-0.3286521617919961,1,38,2020-12-08,3,2,2,1,2023-06-01 11:17:50,2023-06-01 11:17:48,1,0.11671340655235173
3929,1.2404665969506967,2,35,2020-07-25,2,2,2,0,2023-06-01 11:12:52,2023-06-01 11:17:48,0,0.902606785480947
3930,1.3058465452316423,2,30,2021-10-29,0,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
3931,-0.8516917480395603,0,39,2021-03-12,1,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
3932,1.04432675210786,1,3,2021-08-14,4,0,1,2,2023-06-01 07:11:56,2023-06-01 11:11:56,1,-1.3221649122213264
3933,1.3712264935125877,2,26,2020-10-05,0,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
3934,-1.178591489444288,2,25,2021-05-13,4,2,3,1,2023-06-01 09:33:59,2023-06-01 11:17:48,1,-0.7847525281010369
3935,0.3251473210174593,0,32,2020-10-10,1,2,3,3,2023-06-01 08:08:00,2023-06-01 11:17:48,0,0.4576524459404923
3936,0.5866671141412414,0,18,2020-04-20,1,2,0,3,2023-06-01 16:25:02,2023-06-01 11:17:48,1,1.4573550529599553
3937,-0.5901719549157782,2,14,2020-09-23,2,2,1,3,2023-06-01 15:15:04,2023-06-01 11:17:48,1,0.5558891183065667
3938,-0.197892265230105,2,20,2020-10-03,2,0,3,0,2023-06-01 14:18:05,2023-06-01 07:14:05,0,0.49810284044416997
3939,-0.3286521617919961,1,9,2020-09-28,1,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
3940,0.3905272692984048,2,39,2020-06-08,3,0,0,0,2023-06-01 10:21:07,2023-06-01 13:49:07,1,1.1742022914342114
3941,-0.4594120583538871,1,15,2020-10-24,3,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
3942,0.9789468038269146,1,36,2021-04-13,4,0,1,1,2023-06-01 07:08:10,2023-06-01 14:17:10,0,-0.6113936945138468
3943,0.06362752789367715,1,2,2021-06-08,0,2,0,1,2023-06-01 08:49:12,2023-06-01 11:17:48,1,-0.9349968505432684
3944,1.3712264935125877,1,39,2020-03-14,3,0,1,3,2023-06-01 04:24:13,2023-06-01 21:39:13,0,1.6711642810508232
3945,-0.197892265230105,1,18,2020-05-23,1,0,0,3,2023-06-01 23:08:15,2023-06-01 04:14:15,0,1.2666603360140463
3946,-0.0017524203872683886,1,1,2020-03-26,2,0,1,2,2023-06-01 03:33:17,2023-06-01 16:18:17,0,1.6018207476159472
3947,0.6520470624221869,0,38,2021-06-02,0,0,1,3,2023-06-01 06:39:19,2023-06-01 09:28:19,0,-0.9003250838258303
3948,0.5866671141412414,0,22,2021-04-15,0,1,3,1,,2023-06-01 11:17:48,1,0.006919478613797977
3949,-1.5708711791299612,0,11,2021-07-24,3,0,1,1,2023-06-01 17:07:22,2023-06-01 07:07:22,1,-1.2008137287102931
3950,1.2404665969506967,2,38,2021-07-28,3,2,0,0,2023-06-01 23:00:24,2023-06-01 11:17:48,1,-1.223928239855252
3951,0.5212871658602959,2,10,2021-01-26,4,0,3,2,2023-06-01 09:33:25,2023-06-01 16:38:25,0,-0.16643935497339216
3952,1.4366064417935334,1,39,2021-05-11,1,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
3953,0.9789468038269146,2,12,2021-01-13,3,2,3,3,2023-06-01 06:31:26,2023-06-01 11:17:48,0,-0.09131719375227643
3954,-1.2439714377252336,1,32,2020-10-22,3,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
3955,0.9135668555459691,1,39,2021-09-07,3,0,1,3,2023-06-01 01:30:30,2023-06-01 03:30:30,0,-1.4608519790910783
3956,1.4366064417935334,2,36,2021-09-30,0,2,3,3,2023-06-01 12:32:32,2023-06-01 11:17:48,0,-1.5937604181745908
3957,-0.13251231694915946,0,6,2021-07-16,0,1,1,0,,2023-06-01 11:17:48,0,0.006919478613797977
3958,-0.0017524203872683886,1,18,2020-11-26,3,0,1,1,2023-06-01 11:18:35,2023-06-01 03:58:35,1,0.18605693998722778
3959,0.7174270107031325,1,32,2020-01-04,1,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
3960,1.3058465452316423,1,18,2021-06-07,2,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
3961,1.1097067003888057,1,26,2021-09-01,1,0,0,3,2023-06-01 13:58:41,2023-06-01 22:18:41,0,-1.4261802123736405
3962,-0.9170716963205059,2,32,2020-01-05,4,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
3963,-0.6555519031967237,2,38,2021-09-05,4,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
3964,0.782806958984078,1,38,2021-07-09,0,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
3965,0.3905272692984048,2,17,2021-12-23,0,2,2,3,2023-06-01 19:44:48,2023-06-01 11:17:48,0,-2.079165152218723
3966,0.1290074761746227,2,5,2021-04-09,3,0,1,2,2023-05-31 23:36:49,2023-06-01 02:00:49,0,-0.5940578111551278
3967,0.7174270107031325,1,24,2020-07-05,3,0,0,2,2023-05-31 23:49:50,2023-06-01 13:08:50,0,1.0124007134195008
3968,0.782806958984078,2,29,2021-01-07,2,0,3,0,2023-06-01 05:44:52,2023-06-01 04:15:52,1,-0.0566454270348384
3969,0.782806958984078,0,19,2020-10-20,4,0,3,1,2023-06-01 13:50:52,2023-06-01 12:34:52,1,0.3998661680780956
3970,-0.0017524203872683886,0,27,2020-09-08,1,0,0,0,2023-06-01 13:35:54,2023-06-01 18:41:54,1,0.6425685351001618
3971,-0.3940321100729416,2,32,2021-04-30,0,2,3,0,2023-06-01 02:50:56,2023-06-01 11:17:48,1,-0.7096303668799212
3972,1.3712264935125877,0,27,2020-02-12,0,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
3973,-0.5247920066348326,0,16,2021-07-16,3,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
3974,-0.9170716963205059,0,27,2021-05-17,1,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
3975,0.3905272692984048,2,4,2021-07-27,2,2,1,0,2023-06-01 14:18:01,2023-06-01 11:17:48,1,-1.2181496120690123
3976,0.06362752789367715,2,1,2020-10-21,0,0,3,3,2023-06-01 14:44:01,2023-06-01 10:19:01,0,0.39408754029185594
3977,0.06362752789367715,2,13,2021-11-13,3,0,3,2,2023-06-01 12:22:02,2023-06-01 14:25:02,0,-1.8480200407691363
3978,0.3905272692984048,0,26,2020-02-24,3,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
3979,0.3251473210174593,1,41,2021-11-01,0,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
3980,-1.1132115411633425,1,25,2020-05-10,3,0,1,3,2023-06-01 07:52:06,2023-06-01 02:35:06,0,1.341782497235162
3981,-0.0017524203872683886,2,39,2021-12-13,1,0,1,0,2023-06-01 01:25:08,2023-06-01 19:25:08,1,-2.0213788743563263
3982,-1.7016310756918522,1,23,2020-02-24,4,2,3,2,2023-06-01 18:27:10,2023-06-01 11:17:48,0,1.780958208989377
3983,1.1750866486697513,2,16,2020-04-19,0,2,0,1,2023-06-01 19:54:11,2023-06-01 11:17:48,0,1.463133680746195
3984,-1.5054912308490156,1,8,2020-10-06,4,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
3985,0.8481869072650235,1,14,2021-08-20,2,0,0,1,2023-06-01 06:10:14,2023-06-01 16:58:14,1,-1.3568366789387643
3986,0.5212871658602959,0,5,2021-09-29,2,1,1,1,,2023-06-01 11:17:48,0,0.006919478613797977
3987,-0.9824516446014514,2,39,2020-11-07,3,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
3988,-1.2439714377252336,0,16,2021-07-19,3,0,0,3,2023-06-01 08:46:19,2023-06-01 07:09:19,0,-1.171920589779095
3989,1.501986390074479,0,8,2020-11-09,0,1,3,2,,2023-06-01 11:17:48,1,0.006919478613797977
3990,-1.5708711791299612,0,0,2020-03-05,2,2,0,2,2023-06-01 08:05:21,2023-06-01 11:17:48,1,1.7231719311269802
3991,0.19438742445556823,0,35,2021-07-10,3,2,1,3,2023-06-01 22:22:23,2023-06-01 11:17:48,1,-1.119912939702938
3992,0.06362752789367715,1,26,2021-08-01,0,0,2,3,2023-06-01 08:05:25,2023-06-01 00:43:25,0,-1.2470427510002107
3993,-0.13251231694915946,1,20,2020-01-07,4,0,0,2,2023-06-01 17:55:27,2023-06-01 01:27:27,1,2.0583323427288813
3994,1.1097067003888057,2,18,2020-05-17,3,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
3995,0.4559072175793503,0,16,2020-08-31,2,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
3996,-0.7209318514776692,1,16,2021-05-21,0,0,0,0,2023-06-01 21:29:31,2023-06-01 14:07:31,0,-0.8309815503909543
3997,-0.06713236866821393,0,20,2021-07-20,2,0,0,0,2023-06-01 10:21:33,2023-06-01 20:26:33,0,-1.1776992175653345
3998,1.3058465452316423,0,16,2021-12-06,4,1,1,3,,2023-06-01 11:17:48,0,0.006919478613797977
3999,0.06362752789367715,2,9,2021-09-01,1,0,1,0,2023-06-01 21:13:36,2023-05-31 23:27:36,0,-1.4261802123736405
4000,1.3058465452316423,1,32,2020-04-29,3,2,2,3,2023-06-01 12:45:38,2023-06-01 11:17:48,1,1.4053474028837982
4001,0.782806958984078,0,2,2021-05-08,3,0,3,0,2023-06-01 12:54:39,2023-06-01 05:20:39,1,-0.7558593891698385
4002,1.3058465452316423,2,2,2020-05-11,0,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
4003,-0.3286521617919961,2,15,2021-11-27,3,0,3,2,2023-06-01 02:38:41,2023-06-01 11:19:41,1,-1.9289208297764917
4004,-0.4594120583538871,1,5,2021-10-08,1,2,0,2,2023-06-01 21:22:42,2023-06-01 11:17:48,1,-1.6399894404645081
4005,-0.9824516446014514,0,36,2020-01-29,4,0,0,1,2023-06-01 15:48:43,2023-06-01 01:27:43,1,1.9312025314316084
4006,0.7174270107031325,0,5,2021-07-22,2,0,2,2,2023-06-01 21:56:45,2023-06-01 18:22:45,1,-1.189256473137814
4007,-0.8516917480395603,0,0,2020-11-10,2,2,3,1,2023-06-01 01:53:45,2023-06-01 11:17:48,0,0.27851498456706253
4008,-0.2632722135110505,2,29,2021-11-17,0,2,3,2,2023-06-01 08:34:47,2023-06-01 11:17:48,1,-1.871134551914095
4009,0.782806958984078,2,28,2021-06-27,1,2,2,3,2023-06-01 20:52:48,2023-06-01 11:17:48,0,-1.044790778481822
4010,-0.9824516446014514,0,17,2020-07-04,1,1,2,2,,2023-06-01 11:17:48,1,0.006919478613797977
4011,0.5212871658602959,2,9,2021-01-14,1,2,3,0,2023-06-01 02:30:50,2023-06-01 11:17:48,0,-0.09709582153851609
4012,-1.7016310756918522,2,41,2021-03-02,0,0,1,2,2023-06-01 06:32:52,2023-06-01 07:53:52,1,-0.36869132749178063
4013,1.3058465452316423,1,27,2020-01-13,4,2,3,0,2023-06-01 16:38:52,2023-06-01 11:17:48,0,2.023660576011443
4014,0.9135668555459691,2,4,2021-09-05,1,0,0,0,2023-06-01 12:30:54,2023-05-31 23:38:54,1,-1.4492947235185991
4015,-1.5054912308490156,1,5,2021-07-02,4,0,3,1,2023-06-01 13:26:55,2023-06-01 06:36:55,1,-1.0736839174130204
4016,-1.6362511274109066,1,17,2020-09-04,3,1,0,1,,2023-06-01 11:17:48,1,0.006919478613797977
4017,-0.5247920066348326,2,41,2021-02-05,0,0,2,0,2023-06-01 03:41:58,2023-06-01 11:19:58,0,-0.22422563283578886
4018,-0.5247920066348326,1,21,2020-08-26,0,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
4019,0.3251473210174593,1,9,2021-03-26,0,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
4020,1.501986390074479,1,33,2020-08-03,2,0,1,3,2023-06-01 16:38:02,2023-06-01 22:46:02,1,0.8505991354047899
4021,1.04432675210786,1,1,2020-02-06,4,1,1,2,,2023-06-01 11:17:48,0,0.006919478613797977
4022,1.3058465452316423,1,10,2020-06-16,1,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
4023,-0.0017524203872683886,2,39,2021-05-16,1,0,0,0,2023-06-01 14:07:06,2023-06-01 07:29:06,0,-0.802088411459756
4024,0.6520470624221869,1,29,2020-11-03,1,2,0,3,2023-06-01 21:38:08,2023-06-01 11:17:48,1,0.3189653790707402
4025,1.3058465452316423,1,4,2021-11-28,1,0,2,2,2023-06-01 00:10:09,2023-06-01 09:04:09,1,-1.9346994575627314
4026,1.3058465452316423,2,10,2020-07-09,0,2,0,2,2023-06-01 14:56:11,2023-06-01 11:17:48,1,0.9950648300607817
4027,-1.047831592882397,1,29,2020-05-02,3,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
4028,0.1290074761746227,2,37,2021-09-09,3,1,0,3,,2023-06-01 11:17:48,0,0.006919478613797977
4029,1.04432675210786,2,36,2020-02-27,3,2,2,1,2023-06-01 20:02:16,2023-06-01 11:17:48,1,1.7636223256306578
4030,-1.3747313342871246,2,24,2020-09-14,1,2,3,0,2023-06-01 12:53:18,2023-06-01 11:17:48,1,0.6078967683827238
4031,1.1097067003888057,0,9,2020-09-11,4,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
4032,0.1290074761746227,0,36,2021-11-03,0,2,1,3,2023-06-01 07:56:19,2023-06-01 11:17:48,0,-1.7902337629067397
4033,-0.9170716963205059,2,25,2021-07-23,2,0,1,3,2023-06-01 21:31:19,2023-06-01 14:29:19,0,-1.1950351009240536
4034,0.1290074761746227,1,12,2020-06-14,4,2,0,2,2023-06-01 13:58:21,2023-06-01 11:17:48,0,1.1395305247167735
4035,-1.3747313342871246,1,7,2021-08-18,4,2,2,0,2023-06-01 01:54:23,2023-06-01 11:17:48,0,-1.345279423366285
4036,1.1097067003888057,1,23,2020-02-29,4,0,3,1,2023-06-01 13:39:24,2023-06-01 00:33:24,0,1.7520650700581786
4037,-1.7016310756918522,0,13,2020-03-22,1,2,3,2,2023-06-01 02:59:26,2023-06-01 11:17:48,0,1.6249352587609058
4038,-1.5708711791299612,2,1,2021-05-18,4,2,2,1,2023-05-31 23:53:28,2023-06-01 11:17:48,1,-0.8194242948184749
4039,1.2404665969506967,1,22,2020-10-09,4,0,1,2,2023-06-01 21:04:30,2023-06-01 06:57:30,1,0.463431073726732
4040,1.3058465452316423,2,30,2020-02-09,4,0,3,3,2023-06-01 08:13:31,2023-06-01 10:12:31,1,1.8676376257829719
4041,-1.047831592882397,0,8,2021-02-18,1,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
4042,0.4559072175793503,0,10,2020-12-24,4,0,0,2,2023-06-01 16:51:33,2023-06-01 17:22:33,1,0.02425536197251699
4043,0.19438742445556823,0,5,2020-01-29,0,0,1,2,2023-06-01 19:14:35,2023-06-01 21:22:35,1,1.9312025314316084
4044,1.1097067003888057,2,5,2021-08-23,4,0,0,0,2023-06-01 13:08:36,2023-06-01 20:25:36,1,-1.3741725622974834
4045,-0.13251231694915946,1,22,2020-03-18,0,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
4046,0.19438742445556823,1,32,2020-11-06,3,1,0,0,,2023-06-01 11:17:48,0,0.006919478613797977
4047,1.1097067003888057,0,33,2020-10-10,3,2,2,0,2023-06-01 08:25:40,2023-06-01 11:17:48,0,0.4576524459404923
4048,-1.6362511274109066,2,9,2021-01-06,4,0,0,0,2023-06-01 03:00:42,2023-06-01 04:08:42,1,-0.05086679924859873
4049,-0.5901719549157782,0,29,2021-01-09,4,0,3,3,2023-06-01 17:16:42,2023-06-01 14:13:42,1,-0.06820268260731774
4050,-0.197892265230105,0,25,2020-10-16,4,2,0,2,2023-06-01 05:05:44,2023-06-01 11:17:48,0,0.42298067922305427
4051,-1.7016310756918522,2,35,2020-02-05,4,1,1,1,,2023-06-01 11:17:48,1,0.006919478613797977
4052,-0.7209318514776692,2,35,2020-09-08,2,2,2,0,2023-06-01 22:15:47,2023-06-01 11:17:48,0,0.6425685351001618
4053,-0.2632722135110505,0,30,2021-04-05,2,2,2,3,2023-06-01 17:02:48,2023-06-01 11:17:48,1,-0.5651646722239294
4054,1.6981262349173154,0,4,2021-09-07,0,2,3,0,2023-06-01 00:09:49,2023-06-01 11:17:48,0,-1.4608519790910783
4055,-0.06713236866821393,1,13,2020-01-02,2,1,0,3,,2023-06-01 11:17:48,1,0.006919478613797977
4056,0.25976737273651374,0,18,2021-03-05,0,1,3,3,,2023-06-01 11:17:48,0,0.006919478613797977
4057,0.8481869072650235,1,20,2021-05-18,1,1,0,2,,2023-06-01 11:17:48,0,0.006919478613797977
4058,-0.7863117997586148,1,1,2021-09-06,3,2,1,3,2023-06-01 13:44:53,2023-06-01 11:17:48,0,-1.4550733513048388
4059,-1.1132115411633425,1,29,2021-03-04,0,0,3,1,2023-06-01 15:59:55,2023-06-01 20:11:55,1,-0.38024858306425996
4060,0.19438742445556823,0,25,2021-05-14,0,1,2,0,,2023-06-01 11:17:48,0,0.006919478613797977
4061,0.9789468038269146,1,14,2021-02-03,0,0,2,2,2023-06-01 21:02:56,2023-06-01 13:35:56,0,-0.2126683772633095
4062,0.782806958984078,0,13,2020-03-02,0,0,2,0,2023-06-01 18:52:57,2023-06-01 13:21:57,0,1.7405078144856991
4063,-0.5247920066348326,1,9,2020-08-13,1,1,3,2,,2023-06-01 11:17:48,0,0.006919478613797977
4064,-0.3940321100729416,2,7,2021-12-27,2,0,1,0,2023-06-01 09:18:59,2023-06-01 18:31:59,1,-2.102279663363682
4065,1.1097067003888057,0,20,2021-05-20,1,0,1,0,2023-06-01 08:17:00,2023-06-01 05:27:00,0,-0.8252029226047146
4066,-0.13251231694915946,2,6,2020-11-24,4,1,2,1,,2023-06-01 11:17:48,0,0.006919478613797977
4067,-1.5708711791299612,0,10,2020-01-21,2,0,1,2,2023-06-01 14:50:03,2023-06-01 19:55:03,0,1.9774315537215257
4068,1.04432675210786,0,26,2020-06-19,4,2,1,1,2023-06-01 16:47:05,2023-06-01 11:17:48,1,1.1106373857855751
4069,0.19438742445556823,2,27,2021-06-13,1,0,2,3,2023-06-01 12:31:06,2023-06-01 20:03:06,0,-0.9638899894744667
4070,-0.6555519031967237,1,32,2020-04-05,2,0,0,1,2023-06-01 12:01:08,2023-06-01 04:18:08,1,1.5440344697535504
4071,-1.178591489444288,2,25,2021-03-28,2,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
4072,-0.5247920066348326,0,6,2021-10-30,1,2,1,0,2023-06-01 00:06:11,2023-06-01 11:17:48,1,-1.7671192517617809
4073,-0.9824516446014514,1,40,2020-05-13,0,2,2,3,2023-06-01 15:08:12,2023-06-01 11:17:48,0,1.324446613876443
4074,-0.5901719549157782,0,33,2020-07-01,2,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
4075,1.6981262349173154,1,32,2020-11-12,2,0,1,1,2023-06-01 18:18:16,2023-06-01 21:46:16,0,0.26695772899458314
4076,-0.7209318514776692,2,28,2021-01-19,1,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
4077,-0.9170716963205059,2,25,2020-07-23,2,2,0,3,2023-06-01 17:44:18,2023-06-01 11:17:48,1,0.9141640410534263
4078,0.5866671141412414,2,2,2020-12-25,0,0,0,1,2023-06-01 15:07:19,2023-06-01 03:56:19,0,0.018476734186277318
4079,-1.1132115411633425,1,39,2021-07-12,1,2,3,2,2023-06-01 13:21:21,2023-06-01 11:17:48,1,-1.1314701952754171
4080,-1.4401112825680702,2,37,2021-11-03,1,0,1,3,2023-06-01 02:46:22,2023-06-01 03:06:22,0,-1.7902337629067397
4081,0.19438742445556823,1,36,2021-11-02,0,0,1,0,2023-06-01 15:32:23,2023-06-01 05:04:23,1,-1.7844551351205
4082,0.5212871658602959,0,9,2021-08-07,1,2,1,3,2023-06-01 14:31:25,2023-06-01 11:17:48,0,-1.2817145177176485
4083,-1.309351386006179,2,19,2021-06-16,3,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
4084,-0.13251231694915946,0,8,2021-12-09,2,2,0,3,2023-06-01 21:51:28,2023-06-01 11:17:48,1,-1.9982643632113677
4085,0.5866671141412414,2,31,2021-04-13,3,2,1,1,2023-06-01 01:00:30,2023-06-01 11:17:48,1,-0.6113936945138468
4086,0.5212871658602959,2,29,2020-05-19,1,2,0,2,2023-06-01 04:39:30,2023-06-01 11:17:48,0,1.289774847159005
4087,-0.7209318514776692,0,40,2021-10-23,4,2,3,3,2023-05-31 23:37:31,2023-06-01 11:17:48,1,-1.732447485044343
4088,1.3058465452316423,0,26,2021-08-24,3,1,3,0,,2023-06-01 11:17:48,0,0.006919478613797977
4089,-0.197892265230105,0,33,2020-09-02,4,1,0,0,,2023-06-01 11:17:48,1,0.006919478613797977
4090,0.5866671141412414,1,5,2020-02-15,1,0,0,2,2023-06-01 06:38:35,2023-06-01 11:50:35,1,1.832965859065534
4091,-0.7209318514776692,2,36,2021-01-03,1,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
4092,0.6520470624221869,0,14,2021-10-28,1,0,1,2,2023-06-01 11:34:37,2023-06-01 13:14:37,0,-1.7555619961893016
4093,0.06362752789367715,1,12,2021-02-26,4,1,1,3,,2023-06-01 11:17:48,1,0.006919478613797977
4094,0.1290074761746227,0,27,2020-07-25,4,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
4095,1.04432675210786,2,8,2021-10-24,1,2,3,3,2023-06-01 07:15:42,2023-06-01 11:17:48,0,-1.732447485044343
4096,-1.5708711791299612,1,0,2021-03-25,4,2,1,2,2023-06-01 00:31:44,2023-06-01 11:17:48,0,-0.501599766575293
4097,1.6981262349173154,1,24,2020-01-16,1,1,2,0,,2023-06-01 11:17:48,1,0.006919478613797977
4098,-0.2632722135110505,1,6,2021-11-21,0,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
4099,-0.13251231694915946,0,1,2021-07-13,4,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
4100,-0.0017524203872683886,2,3,2021-10-22,2,1,3,3,,2023-06-01 11:17:48,1,0.006919478613797977
4101,0.9789468038269146,0,23,2021-04-28,4,2,3,0,2023-06-01 20:54:51,2023-06-01 11:17:48,1,-0.6980731113074419
4102,0.19438742445556823,0,31,2021-04-14,2,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
4103,-1.309351386006179,0,16,2020-12-16,3,0,0,3,2023-06-01 00:20:54,2023-06-01 13:26:54,1,0.07048438426243435
4104,-1.5708711791299612,1,34,2020-06-03,2,2,2,1,2023-06-01 12:58:55,2023-06-01 11:17:48,0,1.2030954303654098
4105,-1.7016310756918522,2,10,2020-04-02,3,1,3,0,,2023-06-01 11:17:48,1,0.006919478613797977
4106,-1.047831592882397,1,31,2021-12-22,1,1,3,1,,2023-06-01 11:17:48,0,0.006919478613797977
4107,1.1097067003888057,2,34,2020-12-08,1,1,1,0,,2023-06-01 11:17:48,1,0.006919478613797977
4108,0.3251473210174593,2,41,2021-11-19,3,2,0,3,2023-06-01 09:20:02,2023-06-01 11:17:48,0,-1.8826918074865744
4109,1.1750866486697513,0,31,2021-09-09,2,1,0,1,,2023-06-01 11:17:48,0,0.006919478613797977
4110,-0.5247920066348326,0,2,2021-10-21,4,1,2,2,,2023-06-01 11:17:48,0,0.006919478613797977
4111,1.04432675210786,1,37,2020-06-04,2,0,0,1,2023-06-01 05:40:06,2023-05-31 23:26:06,0,1.19731680257917
4112,0.782806958984078,2,8,2021-08-20,2,0,2,3,2023-06-01 12:46:08,2023-06-01 05:32:08,1,-1.3568366789387643
4113,-0.0017524203872683886,2,23,2020-12-04,1,1,2,3,,2023-06-01 11:17:48,1,0.006919478613797977
4114,-0.9170716963205059,0,41,2021-11-15,1,1,2,0,,2023-06-01 11:17:48,1,0.006919478613797977
4115,1.6981262349173154,1,10,2021-03-30,1,2,0,1,2023-06-01 19:22:11,2023-06-01 11:17:48,1,-0.5304929055064914
4116,-0.13251231694915946,1,22,2020-06-12,0,1,2,3,,2023-06-01 11:17:48,0,0.006919478613797977
4117,1.04432675210786,1,5,2021-02-18,2,2,1,2,2023-06-01 22:05:14,2023-06-01 11:17:48,0,-0.2993477940569046
4118,-1.1132115411633425,1,31,2020-10-22,2,2,1,3,2023-06-01 02:04:16,2023-06-01 11:17:48,1,0.3883089125056163
4119,1.1750866486697513,0,12,2020-12-19,3,2,0,1,2023-06-01 16:41:18,2023-06-01 11:17:48,0,0.05314850090371534
4120,-0.197892265230105,1,38,2020-02-17,2,0,1,2,2023-06-01 17:30:18,2023-05-31 23:31:18,0,1.8214086034930546
4121,-1.178591489444288,2,33,2020-01-14,1,0,1,3,2023-06-01 00:55:20,2023-06-01 15:44:20,1,2.0178819482252033
4122,-0.8516917480395603,2,37,2021-10-16,1,2,2,2,2023-06-01 05:57:22,2023-06-01 11:17:48,0,-1.6862184627544257
4123,0.4559072175793503,2,23,2021-11-17,3,0,1,1,2023-06-01 03:40:23,2023-06-01 03:56:23,0,-1.871134551914095
4124,0.1290074761746227,2,39,2021-08-12,1,0,0,0,2023-06-01 01:29:24,2023-06-01 15:25:24,0,-1.310607656648847
4125,0.19438742445556823,2,31,2021-04-13,1,1,2,1,,2023-06-01 11:17:48,1,0.006919478613797977
4126,1.501986390074479,2,1,2021-06-27,4,2,2,1,2023-06-01 14:28:28,2023-06-01 11:17:48,0,-1.044790778481822
4127,0.782806958984078,2,36,2020-07-21,0,0,3,3,2023-06-01 15:46:29,2023-05-31 23:24:29,1,0.9257212966259056
4128,1.1750866486697513,0,23,2021-05-06,2,2,1,1,2023-06-01 01:05:31,2023-06-01 11:17:48,1,-0.7443021335973592
4129,-0.3940321100729416,0,23,2021-06-03,1,0,2,2,2023-06-01 06:04:31,2023-06-01 11:08:31,0,-0.90610371161207
4130,-0.5901719549157782,2,4,2020-06-12,0,1,0,2,,2023-06-01 11:17:48,1,0.006919478613797977
4131,1.6981262349173154,2,33,2020-06-25,1,0,0,0,2023-06-01 17:54:35,2023-06-01 01:47:35,1,1.075965619068137
